id,saleprice,overall_qual,gr_liv_area,garage_area,total_sq_feet,age_of_house,total_baths,neighborhood,foundation,exter_qual,heating_qc,kitchen_qual
832,173000,6,1422,440.0,2126.0,4,2.5,CollgCr,PConc,Gd,Ex,Gd
2470,187750,7,1301,572.0,2594.0,0,3.0,Somerst,PConc,Gd,Ex,Gd
1017,215000,7,2093,542.0,2884.0,22,2.5,NWAmes,CBlock,TA,Gd,TA
1384,120000,5,1073,270.0,2146.0,41,1.0,Sawyer,CBlock,TA,Gd,TA
1790,249000,7,1506,672.0,3000.0,2,3.0,Somerst,PConc,Gd,Ex,Gd
2530,164500,7,1334,477.0,2668.0,39,3.0,NWAmes,CBlock,TA,Gd,TA
2893,230000,7,1295,312.0,1295.0,20,2.0,GrnHill,CBlock,Gd,Gd,Gd
2027,140000,7,1344,456.0,2016.0,78,2.5,OldTown,BrkTil,TA,Gd,Gd
683,118900,5,732,240.0,1464.0,57,2.0,NAmes,CBlock,TA,TA,TA
823,239900,8,1468,904.0,2936.0,1,2.0,CollgCr,PConc,Gd,Ex,Gd
2374,146300,6,1069,440.0,2138.0,31,2.5,NPkVill,CBlock,TA,Gd,TA
1594,124000,5,1040,499.0,2080.0,33,1.0,MeadowV,PConc,TA,Gd,TA
2049,130000,5,999,308.0,1924.0,44,2.0,Sawyer,CBlock,TA,TA,TA
1813,179000,7,1349,539.0,2698.0,7,2.0,SawyerW,PConc,TA,Ex,TA
365,180500,7,1442,500.0,2866.0,19,2.0,Gilbert,PConc,TA,Ex,TA
176,80000,4,747,220.0,1494.0,65,1.0,OldTown,CBlock,TA,TA,TA
510,287090,8,1578,840.0,3151.0,1,2.0,Somerst,PConc,Gd,Ex,Ex
1326,97000,5,882,308.0,882.0,52,1.0,OldTown,PConc,TA,Gd,TA
2423,246990,7,1511,398.0,2879.0,4,3.0,Blmngtn,PConc,Gd,Ex,Gd
1631,154204,6,1128,480.0,2430.0,43,2.0,Gilbert,CBlock,TA,Fa,TA
1263,186000,7,1312,495.0,2624.0,50,1.5,NAmes,CBlock,TA,Ex,TA
1046,111750,5,1302,264.0,1932.0,36,2.5,BrDale,CBlock,TA,TA,TA
47,500000,9,2696,958.0,5542.0,7,3.5,NridgHt,PConc,Ex,Ex,Ex
1424,177439,7,1356,484.0,1984.0,1,2.5,CollgCr,PConc,Gd,Ex,Gd
429,335000,9,2184,836.0,3288.0,1,3.5,NridgHt,PConc,Ex,Ex,Ex
1031,205000,7,1964,483.0,2767.0,32,2.5,NWAmes,CBlock,TA,TA,TA
1635,212000,8,1321,484.0,2633.0,17,2.0,StoneBr,PConc,Gd,Gd,Gd
309,246000,8,1646,525.0,3240.0,6,3.5,Crawfor,PConc,Gd,Ex,Gd
1020,181900,7,1260,598.0,2520.0,25,3.0,NWAmes,CBlock,Gd,TA,TA
178,130000,5,1316,484.0,1852.0,81,2.0,OldTown,BrkTil,TA,TA,TA
1975,132000,5,1432,360.0,1696.0,97,2.0,OldTown,BrkTil,TA,Ex,TA
2096,220000,7,1958,499.0,2737.0,13,3.5,SawyerW,PConc,Gd,Ex,Gd
865,236500,8,1788,522.0,3541.0,8,2.0,CollgCr,PConc,Gd,Ex,Ex
385,263435,8,1935,552.0,2767.0,0,3.5,Somerst,PConc,Gd,Ex,TA
1362,141000,6,1969,400.0,2544.0,70,2.0,IDOTRR,BrkTil,TA,TA,TA
1091,213000,7,1986,434.0,2833.0,5,2.5,Gilbert,PConc,Gd,Ex,Gd
317,179781,7,1214,520.0,2428.0,1,2.0,Timber,PConc,Gd,Ex,Gd
1076,234250,8,1342,550.0,2684.0,2,3.0,NridgHt,PConc,Gd,Ex,Gd
1573,287000,8,2898,665.0,4463.0,32,3.0,Timber,CBlock,Gd,TA,Gd
485,257500,8,2004,644.0,2874.0,7,3.5,Gilbert,PConc,Gd,Ex,Gd
2021,102000,6,986,180.0,1946.0,81,1.0,BrkSide,BrkTil,TA,TA,TA
2032,139400,7,1108,280.0,1745.0,77,1.0,IDOTRR,PConc,TA,Ex,Gd
2604,105000,3,1214,936.0,1886.0,91,1.0,OldTown,PConc,TA,TA,TA
1615,268000,8,2217,621.0,4434.0,37,3.0,NAmes,PConc,Gd,Ex,Gd
2736,274970,6,2201,432.0,2898.0,40,2.0,Edwards,CBlock,Gd,TA,Gd
473,180000,7,1220,397.0,2440.0,4,2.0,Blmngtn,PConc,Gd,Ex,Gd
1316,161000,7,1378,360.0,2067.0,80,2.0,OldTown,BrkTil,TA,Ex,Gd
244,84900,4,930,308.0,930.0,64,1.0,Edwards,CBlock,TA,Ex,Gd
152,119000,5,988,264.0,1976.0,52,2.0,NAmes,CBlock,TA,TA,TA
1588,370000,8,1964,892.0,3928.0,3,3.5,Timber,PConc,Gd,Ex,Gd
2111,175900,7,1270,524.0,2540.0,2,2.0,CollgCr,PConc,Gd,Ex,Gd
813,142953,5,2240,528.0,2240.0,30,2.0,SawyerW,Slab,TA,TA,TA
1854,279700,8,1494,478.0,2988.0,13,2.5,Veenker,PConc,Gd,Ex,Gd
2575,132000,5,1364,331.0,2543.0,49,1.5,NAmes,CBlock,TA,Gd,TA
867,313000,9,2153,736.0,3593.0,9,3.5,CollgCr,PConc,Gd,Ex,Ex
2879,108000,4,1336,570.0,1973.0,86,1.5,IDOTRR,CBlock,TA,Gd,TA
1494,165400,7,1656,397.0,2402.0,5,2.5,Edwards,PConc,Gd,Ex,Gd
2771,187000,6,1499,473.0,2280.0,11,2.5,CollgCr,PConc,Gd,Ex,Gd
496,403000,8,2794,810.0,4256.0,14,3.5,NoRidge,PConc,Gd,Ex,Ex
1651,195000,6,2030,551.0,2878.0,31,2.5,NWAmes,CBlock,TA,TA,Gd
1913,158500,6,1254,525.0,2472.0,46,2.0,NAmes,CBlock,TA,TA,TA
2790,255000,8,1989,586.0,3054.0,4,3.5,CollgCr,PConc,Gd,Ex,Gd
1541,236500,5,1898,484.0,3796.0,52,2.5,Crawfor,PConc,TA,Ex,TA
1684,129250,5,988,360.0,1976.0,41,2.0,NAmes,CBlock,TA,TA,TA
301,289000,7,1801,484.0,3302.0,51,3.0,Crawfor,CBlock,TA,TA,TA
1569,100000,5,1872,484.0,1872.0,32,3.0,Mitchel,CBlock,TA,TA,TA
2153,275000,8,2439,560.0,3970.0,6,3.5,CollgCr,PConc,Gd,Ex,Gd
1467,207000,8,1764,560.0,2614.0,9,2.5,CollgCr,PConc,Gd,Ex,Gd
2540,146000,5,1200,884.0,2064.0,41,2.5,NAmes,CBlock,TA,Gd,Gd
2368,116000,6,1030,264.0,1524.0,34,1.5,BrDale,CBlock,TA,Ex,TA
874,219500,7,2034,645.0,3091.0,12,3.5,CollgCr,PConc,TA,Ex,Gd
463,173000,7,1405,478.0,2810.0,6,2.0,NridgHt,PConc,Gd,Ex,Gd
784,135000,4,1229,284.0,2363.0,53,1.0,Edwards,CBlock,TA,Ex,TA
2149,213000,7,1932,610.0,2911.0,4,3.5,CollgCr,PConc,Gd,Ex,Gd
2069,150000,6,1299,494.0,2266.0,53,1.0,Sawyer,CBlock,TA,TA,Gd
1743,194201,7,1402,648.0,2660.0,1,2.0,Blmngtn,PConc,Gd,Ex,Gd
472,181000,7,1504,457.0,2850.0,4,2.0,Blmngtn,PConc,Gd,Ex,Gd
1921,157900,6,1442,301.0,2884.0,49,1.5,NAmes,CBlock,TA,Gd,TA
2778,217000,7,1779,586.0,2730.0,7,3.5,CollgCr,PConc,Gd,Ex,Gd
526,252000,8,1953,1043.0,3035.0,4,2.5,Somerst,PConc,Gd,Ex,Gd
2795,197000,7,1909,529.0,2781.0,4,2.5,CollgCr,PConc,Gd,Ex,Gd
478,189500,7,1630,436.0,2498.0,5,2.5,Gilbert,PConc,Gd,Ex,Gd
2841,116000,5,1250,280.0,1936.0,88,2.0,Edwards,BrkTil,TA,Gd,Fa
119,143000,6,1328,528.0,2656.0,47,2.5,NWAmes,CBlock,TA,TA,TA
1960,119000,5,988,276.0,1864.0,57,1.0,NAmes,CBlock,TA,TA,TA
1277,127500,6,1278,240.0,2132.0,54,1.0,NAmes,CBlock,TA,Fa,TA
2466,200825,6,1716,615.0,2574.0,1,2.5,Somerst,PConc,Gd,Ex,Gd
2844,35000,2,498,216.0,996.0,84,1.0,Edwards,BrkTil,TA,TA,TA
1028,292500,7,2840,1314.0,4260.0,30,3.0,NWAmes,PConc,Gd,Ex,Gd
1043,106000,6,987,280.0,1470.0,38,1.5,BrDale,CBlock,TA,TA,TA
231,85000,4,756,440.0,1416.0,83,1.0,Sawyer,BrkTil,TA,TA,TA
461,286500,8,1712,701.0,3424.0,7,3.0,NridgHt,PConc,Gd,Ex,Gd
33,127500,6,1069,440.0,2138.0,33,2.0,NPkVill,CBlock,TA,TA,TA
1795,210400,7,1335,575.0,2670.0,1,2.0,Somerst,PConc,Gd,Ex,Gd
1073,274000,8,1518,588.0,3036.0,5,1.5,NridgHt,PConc,Ex,Ex,Ex
1576,264966,8,1780,612.0,2700.0,1,3.5,Timber,PConc,Gd,Ex,Gd
2044,50000,4,1484,264.0,2141.0,97,2.0,IDOTRR,CBlock,Fa,Fa,TA
185,139000,5,1652,416.0,2338.0,95,3.0,OldTown,PConc,TA,TA,TA
1828,300000,7,2503,564.0,3726.0,17,3.5,Veenker,PConc,Gd,Gd,Gd
344,345000,8,2704,538.0,4656.0,37,3.5,NAmes,CBlock,Gd,Gd,Ex
2152,228000,8,1592,484.0,3148.0,13,2.0,CollgCr,PConc,Gd,Ex,Gd
1752,165500,7,1394,400.0,1778.0,4,2.5,Gilbert,PConc,Gd,Ex,Gd
2637,107000,4,1328,210.0,2014.0,81,1.0,OldTown,CBlock,TA,Fa,TA
1000,286000,8,1593,682.0,3186.0,7,2.5,StoneBr,PConc,Gd,Ex,Ex
727,34900,4,720,0.0,1440.0,89,1.0,IDOTRR,CBlock,TA,TA,TA
2612,115000,5,912,288.0,1824.0,42,1.0,NAmes,CBlock,TA,TA,TA
2422,215000,8,1456,400.0,2729.0,3,2.0,Blmngtn,PConc,Gd,Ex,Gd
752,179900,7,1944,216.0,2616.0,94,2.0,OldTown,BrkTil,TA,Fa,TA
15,212000,8,1502,528.0,2990.0,25,2.5,StoneBr,PConc,Gd,TA,Gd
2319,250000,8,2064,527.0,3138.0,1,2.5,Gilbert,PConc,Gd,Ex,Gd
2681,149000,5,1576,225.0,2618.0,78,1.0,BrkSide,BrkTil,TA,Ex,TA
1006,188000,6,1658,431.0,2431.0,13,3.5,Gilbert,PConc,TA,Gd,TA
2596,99800,3,713,371.0,1426.0,76,1.0,OldTown,PConc,TA,Ex,Gd
2002,159500,7,2554,704.0,3272.0,117,1.5,OldTown,BrkTil,TA,Ex,TA
55,184500,7,1374,400.0,1758.0,6,3.5,Gilbert,PConc,Gd,Ex,Gd
2104,276000,8,2574,868.0,4056.0,0,2.5,CollgCr,PConc,Gd,Ex,Ex
1682,155000,6,1548,440.0,2352.0,31,3.5,NPkVill,CBlock,TA,TA,Gd
977,160000,5,1404,504.0,2592.0,40,2.0,Mitchel,CBlock,TA,Ex,TA
2548,157500,5,1440,480.0,2160.0,42,1.5,NAmes,CBlock,TA,Gd,TA
340,285000,8,1803,482.0,3482.0,16,4.0,Mitchel,PConc,Gd,Ex,Gd
1423,229000,7,2037,472.0,2709.0,12,2.5,SawyerW,PConc,Gd,Ex,Gd
1342,79000,4,896,280.0,896.0,62,1.0,BrkSide,PConc,TA,TA,TA
1949,128500,4,1281,580.0,2432.0,82,3.0,OldTown,CBlock,TA,Ex,TA
2444,286000,8,1976,885.0,3020.0,8,3.5,NoRidge,PConc,Gd,Ex,Gd
345,189500,6,1608,470.0,2553.0,12,2.5,Gilbert,PConc,TA,Ex,TA
650,102900,5,1210,616.0,1210.0,56,1.5,NAmes,Slab,TA,TA,TA
192,128500,5,1612,363.0,2600.0,60,1.5,BrkSide,CBlock,TA,Ex,TA
1945,156000,5,1728,371.0,2432.0,54,2.0,NAmes,CBlock,TA,Ex,TA
2277,281213,8,2482,642.0,3576.0,2,2.5,Timber,PConc,Gd,Ex,Gd
1266,242000,7,2069,505.0,2654.0,48,3.0,NAmes,CBlock,TA,Ex,Gd
674,157500,6,1478,498.0,2956.0,49,3.0,NAmes,CBlock,TA,Ex,TA
2823,196500,7,1724,616.0,2520.0,3,2.5,Edwards,PConc,Gd,Ex,Gd
2772,193000,7,1425,591.0,2850.0,8,3.0,CollgCr,PConc,TA,Ex,TA
2015,132000,5,1322,280.0,1994.0,68,2.0,BrkSide,BrkTil,TA,Ex,TA
2642,139900,7,1428,576.0,2140.0,106,2.0,OldTown,Stone,TA,Gd,TA
144,148000,6,1194,312.0,2388.0,51,2.0,NAmes,CBlock,TA,TA,TA
1712,281500,8,1818,774.0,2713.0,0,3.5,NridgHt,PConc,Gd,Ex,Ex
1708,342000,8,2956,916.0,4662.0,3,2.5,NridgHt,PConc,Gd,Ex,Ex
2890,148000,6,1210,528.0,2338.0,31,3.0,Mitchel,CBlock,TA,TA,TA
1157,140000,5,1641,490.0,2642.0,36,2.0,Sawyer,CBlock,TA,TA,TA
2550,150000,5,1053,750.0,2061.0,48,2.0,NAmes,CBlock,TA,TA,Ex
1104,279500,7,2125,576.0,3189.0,12,3.5,NoRidge,PConc,Gd,Ex,Gd
2183,140000,6,1072,525.0,1619.0,2,2.0,Edwards,PConc,TA,Ex,Gd
2887,145000,6,1664,616.0,3328.0,28,2.0,Mitchel,CBlock,TA,TA,TA
29,184000,7,1337,511.0,2742.0,11,3.0,NAmes,PConc,Gd,Ex,Gd
108,206000,8,1226,484.0,2452.0,32,2.0,Greens,CBlock,Gd,TA,Gd
2286,85500,4,1092,253.0,1638.0,35,1.5,MeadowV,CBlock,TA,TA,TA
1533,188700,6,1660,240.0,2375.0,74,1.5,Crawfor,CBlock,TA,Fa,TA
376,200000,6,1671,484.0,3098.0,31,2.0,NWAmes,PConc,TA,TA,TA
800,162000,7,1061,462.0,2115.0,19,2.5,SawyerW,PConc,Gd,Gd,Gd
1395,108000,5,672,240.0,1344.0,68,1.0,Sawyer,PConc,TA,Ex,TA
388,213000,5,1621,478.0,3242.0,34,3.0,NWAmes,CBlock,TA,TA,TA
1689,318000,8,1734,928.0,3468.0,0,3.0,NridgHt,PConc,Gd,Ex,Ex
716,106000,5,2138,360.0,2987.0,111,2.0,OldTown,PConc,TA,TA,TA
2737,235000,6,2009,795.0,2681.0,78,2.0,Edwards,PConc,TA,Ex,TA
120,128950,4,1225,0.0,2175.0,51,2.5,NAmes,CBlock,TA,Fa,TA
1230,163000,6,1362,504.0,2724.0,47,2.5,NAmes,CBlock,TA,TA,TA
2047,126000,5,1134,240.0,1890.0,67,2.5,Edwards,BrkTil,TA,Fa,TA
1293,200000,7,2082,484.0,3444.0,5,2.5,OldTown,PConc,TA,Ex,Gd
1915,144000,5,1524,315.0,2398.0,49,1.5,NAmes,CBlock,TA,TA,TA
1968,141000,5,1800,0.0,3600.0,46,2.0,NAmes,CBlock,TA,Ex,TA
1766,322500,8,2582,758.0,3971.0,9,3.5,NoRidge,PConc,Gd,Ex,Gd
268,224900,7,1661,598.0,3310.0,12,2.0,CollgCr,PConc,TA,Ex,Gd
729,223500,5,1576,528.0,2900.0,86,3.5,BrkSide,CBlock,TA,Ex,Gd
902,112000,4,960,288.0,1632.0,53,1.0,Edwards,CBlock,TA,Ex,TA
993,187500,6,1604,470.0,2530.0,11,2.5,Gilbert,PConc,TA,Ex,TA
766,61000,1,904,0.0,1587.0,87,1.5,Edwards,BrkTil,Fa,Gd,Fa
903,110000,6,1196,528.0,1880.0,89,1.0,Edwards,BrkTil,TA,Gd,Gd
1221,52000,3,729,0.0,999.0,73,1.0,BrkSide,CBlock,Gd,Gd,TA
1719,207000,6,1362,460.0,2724.0,2,3.0,NridgHt,PConc,Gd,Ex,Gd
1521,130000,5,1964,0.0,2904.0,97,1.5,SWISU,PConc,TA,TA,TA
2707,90000,4,1296,516.0,1296.0,39,2.0,Sawyer,Slab,TA,TA,TA
987,130000,5,1287,440.0,1911.0,17,1.5,Mitchel,PConc,TA,TA,TA
2558,127000,5,1252,576.0,1756.0,98,1.0,BrkSide,PConc,TA,Gd,TA
1778,320000,9,1905,788.0,3810.0,1,2.0,Somerst,PConc,Ex,Ex,Ex
2601,120000,5,1130,720.0,2250.0,86,2.0,OldTown,BrkTil,TA,Ex,TA
74,181000,7,1659,484.0,2490.0,6,2.5,SawyerW,PConc,Gd,Ex,Gd
2190,110000,4,894,400.0,1788.0,53,1.0,Edwards,CBlock,TA,Ex,TA
701,94550,4,1701,0.0,2301.0,89,2.0,OldTown,BrkTil,Fa,Gd,Fa
2556,85500,4,869,0.0,1309.0,83,1.0,BrkSide,PConc,TA,TA,Fa
2293,153500,5,1008,678.0,1931.0,30,2.0,Mitchel,PConc,TA,TA,Gd
787,139600,3,1733,452.0,1733.0,54,2.0,Edwards,Slab,TA,Ex,TA
595,143000,5,1568,440.0,3136.0,42,1.5,NAmes,CBlock,TA,TA,TA
66,410000,8,3238,666.0,5271.0,15,3.5,NoRidge,PConc,Gd,Ex,Gd
846,200000,6,1772,492.0,2700.0,11,3.5,CollgCr,PConc,TA,Ex,TA
594,130000,5,864,312.0,1728.0,42,1.5,NAmes,PConc,TA,TA,TA
792,154400,6,1639,240.0,2386.0,63,1.5,Edwards,CBlock,TA,Ex,Gd
1200,299800,8,2715,831.0,3857.0,32,4.0,NWAmes,CBlock,Ex,Ex,Gd
768,63000,5,1112,226.0,1697.0,75,3.0,Edwards,PConc,TA,TA,TA
174,143000,5,1347,551.0,2694.0,53,2.5,OldTown,CBlock,TA,Gd,Gd
1889,137500,5,964,784.0,1928.0,46,1.0,NAmes,CBlock,TA,Ex,TA
1023,272000,6,2872,619.0,4202.0,31,3.5,NWAmes,CBlock,TA,TA,TA
363,173000,6,1167,400.0,2325.0,17,3.0,Gilbert,PConc,TA,Gd,Gd
1401,245000,7,1524,478.0,3048.0,29,3.0,ClearCr,CBlock,TA,TA,TA
1978,140000,5,936,672.0,1872.0,27,2.0,OldTown,CBlock,TA,TA,TA
2097,383970,7,2696,792.0,3960.0,0,3.5,CollgCr,PConc,Gd,Ex,Ex
2840,125000,4,1482,609.0,2436.0,52,2.5,Edwards,CBlock,TA,Ex,TA
862,133000,5,768,396.0,1536.0,37,2.0,CollgCr,CBlock,TA,TA,TA
507,244600,8,1468,898.0,2936.0,1,2.0,Somerst,PConc,Gd,Ex,Gd
1262,139000,5,1044,372.0,1956.0,40,2.0,NAmes,CBlock,TA,TA,TA
1228,112900,5,1036,312.0,2072.0,55,1.0,NAmes,CBlock,TA,Ex,TA
1288,111000,5,1360,330.0,2040.0,98,1.0,OldTown,BrkTil,TA,Fa,TA
1243,166000,6,1392,458.0,2784.0,51,2.5,NAmes,CBlock,TA,TA,TA
1850,239000,7,1950,576.0,2925.0,10,2.5,Somerst,PConc,Gd,Ex,Gd
1589,209200,7,1344,784.0,2688.0,11,4.0,Mitchel,PConc,TA,Ex,TA
1658,175000,5,1484,487.0,2968.0,36,2.0,NWAmes,CBlock,TA,Gd,TA
446,269500,7,1760,583.0,3520.0,6,3.0,NridgHt,PConc,Gd,Ex,Gd
1097,225000,7,2322,400.0,3359.0,9,2.5,Gilbert,PConc,Gd,Ex,TA
2329,275000,8,1742,564.0,3484.0,21,3.0,StoneBr,PConc,Gd,TA,Gd
1909,105000,5,1376,240.0,2144.0,66,2.0,NAmes,CBlock,TA,TA,TA
2608,159950,5,1086,484.0,2110.0,40,2.0,NAmes,CBlock,TA,TA,TA
656,135000,5,1656,180.0,2172.0,93,2.5,OldTown,CBlock,TA,Ex,TA
1690,345474,8,2122,938.0,4230.0,0,3.5,NridgHt,PConc,Gd,Ex,Gd
2853,102000,5,1522,0.0,2016.0,80,2.0,SWISU,BrkTil,TA,Ex,TA
2229,198000,7,1696,625.0,3392.0,36,2.0,Crawfor,CBlock,TA,Ex,TA
1127,339750,8,2078,836.0,3112.0,1,3.5,Somerst,PConc,Gd,Ex,Ex
2606,170000,5,1466,566.0,2262.0,70,2.5,OldTown,CBlock,TA,Gd,Gd
1268,94000,5,876,576.0,1752.0,57,1.0,NAmes,CBlock,TA,TA,TA
2809,203160,7,1737,578.0,2588.0,0,2.5,CollgCr,PConc,Gd,Ex,Gd
529,291000,7,1662,711.0,3314.0,3,3.0,Somerst,PConc,Gd,Ex,Ex
476,200000,6,2267,390.0,3277.0,7,2.5,Gilbert,PConc,Gd,Ex,Gd
2566,119000,5,1584,506.0,3168.0,39,2.0,NAmes,CBlock,TA,TA,TA
1902,39300,1,334,0.0,334.0,61,1.0,BrkSide,Slab,Fa,Fa,Fa
1547,55000,4,796,0.0,1592.0,86,1.0,IDOTRR,BrkTil,TA,Fa,TA
1185,205000,7,1812,469.0,2764.0,6,2.5,Somerst,PConc,Gd,Ex,TA
2372,108000,6,1092,264.0,1617.0,34,1.5,BrDale,CBlock,TA,Gd,TA
2282,143000,5,1632,576.0,3264.0,40,2.0,Mitchel,CBlock,TA,TA,TA
910,197000,7,3082,672.0,3509.0,89,3.5,SWISU,BrkTil,TA,Ex,TA
1128,205950,7,1665,562.0,2478.0,1,2.5,Somerst,PConc,Gd,Ex,Gd
1659,175000,6,1743,539.0,2445.0,39,2.5,NWAmes,CBlock,Gd,Gd,TA
1852,301000,8,2048,552.0,3102.0,4,3.5,Somerst,PConc,Gd,Ex,Gd
456,230000,7,1314,626.0,2628.0,2,3.0,NridgHt,PConc,Gd,Ex,Gd
2410,171750,7,1405,478.0,2810.0,3,2.0,NridgHt,PConc,Gd,Ex,Gd
1296,120000,7,1027,0.0,1958.0,88,1.5,OldTown,CBlock,Gd,TA,Gd
2682,110000,5,1324,180.0,2065.0,76,1.0,BrkSide,BrkTil,TA,Gd,Gd
237,144500,6,1074,467.0,1737.0,60,2.0,Edwards,CBlock,TA,Ex,Gd
1666,155000,5,1422,576.0,2347.0,37,2.0,NAmes,CBlock,TA,TA,TA
2666,125000,6,1200,312.0,2400.0,83,1.0,OldTown,BrkTil,TA,TA,TA
662,156500,7,1690,624.0,2250.0,99,2.0,OldTown,PConc,Gd,Ex,Gd
2490,151000,6,1212,492.0,1718.0,29,2.0,Sawyer,CBlock,TA,TA,TA
672,135000,6,1105,308.0,2210.0,52,1.0,NAmes,CBlock,TA,Gd,TA
2915,79400,4,1092,253.0,1638.0,34,1.5,MeadowV,CBlock,TA,TA,TA
452,213000,6,1358,484.0,2716.0,4,2.0,NridgHt,PConc,Gd,Ex,Gd
321,202900,8,1908,431.0,2875.0,8,2.5,Timber,PConc,Gd,Ex,Gd
2124,211000,6,1796,546.0,2590.0,9,3.5,CollgCr,PConc,TA,Ex,TA
1278,130000,5,1800,0.0,3600.0,47,2.0,NAmes,CBlock,TA,TA,TA
914,137450,6,1608,216.0,2584.0,84,2.5,SWISU,BrkTil,TA,Ex,Gd
579,150000,4,1620,490.0,2901.0,33,3.0,Sawyer,CBlock,TA,Ex,TA
1418,95000,5,1111,200.0,1727.0,67,1.5,Edwards,CBlock,TA,TA,TA
1166,179400,7,1501,440.0,2245.0,9,2.5,Somerst,PConc,TA,Gd,TA
1797,212109,5,1588,561.0,2313.0,0,3.0,Somerst,CBlock,Gd,Ex,Gd
2568,98600,5,1235,480.0,2470.0,45,1.0,NAmes,CBlock,TA,TA,TA
2075,216000,5,1325,576.0,1734.0,59,2.0,Edwards,CBlock,TA,Ex,Gd
2445,300000,8,2234,768.0,3394.0,6,3.5,NoRidge,PConc,Gd,Ex,Gd
229,328000,7,2260,533.0,3566.0,14,3.5,ClearCr,PConc,Gd,Ex,Gd
1663,139000,5,1109,288.0,1481.0,36,1.5,NAmes,CBlock,TA,TA,TA
2727,164000,5,1000,575.0,2000.0,43,2.0,ClearCr,CBlock,TA,Ex,TA
2226,123900,6,1045,462.0,1561.0,27,1.0,Blueste,CBlock,TA,Gd,TA
130,116500,5,858,0.0,1716.0,52,2.0,BrkSide,CBlock,TA,Gd,TA
1675,177000,6,1337,522.0,2742.0,10,3.0,NAmes,PConc,Gd,Ex,Gd
2038,99500,4,1315,436.0,2123.0,49,3.0,IDOTRR,BrkTil,TA,TA,TA
2416,174190,6,1326,427.0,2652.0,0,2.0,Gilbert,PConc,Gd,Ex,Gd
2507,151000,7,1200,480.0,1720.0,1,2.5,Somerst,PConc,TA,Ex,Gd
269,143750,6,848,420.0,1696.0,7,2.0,CollgCr,PConc,Gd,Ex,Gd
981,131900,5,796,336.0,1592.0,37,1.5,Mitchel,CBlock,TA,Gd,TA
2296,157000,5,1432,531.0,2148.0,30,2.5,Mitchel,PConc,TA,Ex,TA
940,147000,5,1344,468.0,2016.0,89,1.0,IDOTRR,CBlock,TA,Gd,TA
475,188500,7,1432,432.0,2148.0,5,3.5,Gilbert,PConc,Gd,Ex,Gd
2404,185850,7,1364,484.0,2728.0,1,3.0,NridgHt,PConc,Gd,Ex,Gd
2491,126000,5,984,310.0,1968.0,41,1.0,Sawyer,CBlock,TA,TA,TA
601,118000,5,864,308.0,1728.0,50,1.0,NAmes,CBlock,TA,Ex,TA
1640,319900,9,1612,556.0,3224.0,1,3.0,StoneBr,PConc,Gd,Ex,Ex
2926,142500,6,1003,588.0,2006.0,22,2.0,Mitchel,CBlock,TA,TA,TA
653,129900,5,1200,246.0,2400.0,59,1.0,NAmes,CBlock,TA,TA,TA
2406,202500,7,1368,474.0,2736.0,1,2.0,NridgHt,PConc,Gd,Ex,Gd
2701,131000,5,1640,394.0,1640.0,56,1.0,Sawyer,Slab,TA,TA,TA
1472,185000,6,1838,721.0,3676.0,11,4.0,CollgCr,PConc,TA,Ex,TA
417,138000,6,1456,440.0,2311.0,31,2.5,NPkVill,CBlock,Gd,TA,TA
2664,114504,6,1368,216.0,2052.0,96,1.0,OldTown,CBlock,TA,Ex,TA
283,113000,6,1487,220.0,2222.0,65,1.5,Edwards,CBlock,TA,TA,TA
302,125500,4,1154,240.0,1950.0,88,2.0,IDOTRR,BrkTil,TA,Gd,Gd
2053,165000,5,1020,528.0,2000.0,43,2.5,Sawyer,CBlock,Gd,TA,TA
2662,79000,5,1440,352.0,1980.0,106,1.0,OldTown,BrkTil,TA,Gd,TA
99,152000,6,1236,480.0,1836.0,5,3.5,Somerst,PConc,Gd,Ex,Gd
2674,159000,6,1664,420.0,2668.0,59,2.0,BrkSide,CBlock,TA,Ex,TA
1218,141000,4,1100,312.0,2200.0,48,2.0,NAmes,PConc,TA,TA,TA
2547,167000,6,1488,430.0,2496.0,42,2.5,NAmes,CBlock,TA,Ex,TA
197,132000,5,1453,240.0,2288.0,68,1.5,BrkSide,CBlock,TA,TA,Gd
2091,179900,7,1442,719.0,2352.0,17,3.0,SawyerW,PConc,Gd,Gd,Gd
87,122000,5,900,280.0,1782.0,43,1.0,Sawyer,CBlock,TA,TA,TA
690,127000,6,1045,264.0,2090.0,46,2.0,NAmes,CBlock,TA,TA,TA
2364,190000,6,1419,543.0,2906.0,4,3.0,NAmes,PConc,Gd,Ex,Gd
2050,158450,5,1452,572.0,2872.0,43,2.0,Sawyer,CBlock,TA,Gd,TA
769,175000,5,1464,480.0,1984.0,46,2.5,Sawyer,CBlock,TA,Ex,TA
348,377500,9,1746,758.0,3492.0,3,3.0,Gilbert,PConc,Ex,Ex,Ex
200,138400,5,1536,480.0,2464.0,80,2.0,BrkSide,BrkTil,TA,TA,TA
2759,260000,7,1734,660.0,3468.0,1,3.0,CollgCr,PConc,Gd,Ex,Gd
1700,440000,8,1976,908.0,3952.0,1,3.0,NridgHt,PConc,Gd,Ex,Gd
876,178000,7,1212,573.0,2424.0,8,2.0,CollgCr,PConc,Gd,Ex,Gd
2536,138500,5,1052,288.0,2104.0,38,2.5,NAmes,CBlock,TA,Gd,TA
